"UID","SITE_ID","UNIQUE_ID","DSGN_CYCLE","WGT_TP","LAT_DD83","LON_DD83","LAT_ANALYS","LON_ANALYS","XCOORD","YCOORD","AG_ECO3","AG_ECO9","COAST_REG","EPA_REG","FED_NONFED","HYD_CLS","MAJ_BAS_NM","MISS_BASIN","NEP_NAT","NWCA_ECO4","NWCA_ECO5","OWN_NARS","PNWCA_ECO4","PNWCA_ECO5","PNWCA_WETCLS_GRP","PNWCA_RPT_UNIT","PSTL_CODE","RPTGRP_10","RPTGRP_12","RPT_UNIT","RPT_UNIT_5","RPT_UNIT_6","RPT_UNIT20","WETCLS_EVL","WETCLS_GRP","WETCLS_HGM","WETCLS_HGM2","WETCLS_ALT","NWCA_ECO4_HYD","NWCA_ECO5_HYD","VISIT_NO","MICX_DETECT","MICX_EPA_COND","NTL_COND","PTL_COND","STRESS_HEAVYMETAL","STRESS_NONNATIVE","STRESS_PALT_SUM","STRESS_SOHARD","STRESS_SOMODF","STRESS_VEGREP","STRESS_VEGRMV","STRESS_WADSUB","STRESS_WOBSTR","VEGCOND_2016","SW_SAMPLEABLE","CHEM_NOT_COLLECTED","MICX_NOT_COLLECTED","WCHL_NOT_COLLECTED"
205061,"NWCA16-1220","NWC_CA-10027",2016,"23235.0813210601","39.2548998679634","-123.755870894922","39.25499","-123.75594","-2339566.1569907","540795.162175475","WMTNS","WMT","Pacific Coast Region","Region_09","Non-Federal","INLAND","California Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CA","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Moderate","Moderate","Moderate","Low","Low","Low","Low","Good",NA,"Y","Y","Y"
205062,"NWCA16-4637","NWC_UT-10038",2016,"444.346242168512","40.790568212346","-110.967978648242","40.79057","-110.96798","-1247508.4143127","467198.352554969","WMTNS","WMT","Not Coast","Region_08","Federal","INLAND","Great Basin Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","USFS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","UT","W-PRLH","WMT-PRLH","WVM","WST","WVM","WVM-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Low","Moderate","Moderate","Low","Low","Low","Low","Low","Fair","Y",NA,NA,NA
205063,"NWCA16-2565","NWC_LA-10160",2016,"33474.4838600196","29.5765883360251","-91.9813169604063","29.57659","-91.98132","389201.724574535","-876145.211937665","PLNLOW","CPL","Gulf Coast Region","Region_06","Non-Federal","TIDAL","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Detected","At or Below Benchmark","Good","Good","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
205064,"NWCA16-5118","NWC_WY-10042",2016,"5477.04330673474","42.5857416443773","-108.789057682534","42.58574","-108.7891","-1040147.0976065","639719.274790126","WMTNS","WMT","Not Coast","Region_08","Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","W","WMT","USFS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","WY","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Low","High","High","Moderate","Moderate","Moderate","Moderate","Low","Good","Y",NA,NA,NA
205090,"NWCA16-2191","NWC_ID-10094",2016,"8620.08746437156","43.8710918587607","-116.568617464651","43.87109","-116.5686","-1634033.61104853","890681.689223188","WMTNS","XER","Not Coast","Region_10","Non-Federal","INLAND","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","Non-Federal","W","XER","PRLW","ARW","ID","W-PRLW","XER-PRLW","ARW","WST","ARW","ARW-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Very High","Low","Low","Low","Low","Low","Low","Low","Poor",NA,"Y","Y","Y"
205140,"NWCA16_MN-0007","NWC_MN-10046",2016,"90226.5343412152","48.2122985398282","-95.1411444753897","48.2123","-95.1411","64412.2307117566","1195068.73353398","PLNLOW","UMW","Not Coast","Region_05","Non-Federal","INLAND","Souris-Red-Rainy Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MN","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
205141,"NWCA16-1030","NWC_AL-10070",2016,"34552.2308826835","33.0926369942301","-85.8917681871831","33.09301","-85.89229","935875.140128667","-443333.785875167","EHIGH","SAP","Not Coast","Region_04","Non-Federal","INLAND","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","AL","EMU-PRLW","EMU-PRLW","SAP","EMU","EMU","SAP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Moderate","Low","Low","Low","Low","Low","Low","Low","Fair","Y",NA,NA,NA
205142,"NWCA16-1721","NWC_FL-10236",2016,"57844.1150235313","27.2980426654149","-80.9234849134877","27.29798","-80.92337","1494241.25445089","-1017488.43926621","PLNLOW","CPL","Not Coast","Region_04","Non-Federal","INLAND","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","FL","CPL-PRLH","CPL-PRLH","ICP","ICP","ICP","ICP-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Detected","At or Below Benchmark","Fair","Good","Low","Low","Moderate","Moderate","Low","Low","Moderate","Moderate","Low","Good","Y",NA,NA,NA
205143,"NWCA16-5024","NWC_WI-10074",2016,"124608.071603048","45.2114401610561","-91.4479951296427","45.21144","-91.447995","357176.000908671","871013.017820107","PLNLOW","UMW","Not Coast","Region_05","Non-Federal","INLAND","Upper Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","WI","EMU-PRLH","EMU-PRLH","NCE","EMU","EMU","NCE-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Good","Fair","Low","Low","Moderate","Low","Low","Moderate","Moderate","Moderate","Low","Good","Y",NA,NA,NA
205180,"NWCA16-2888","NWC_MI-10052",2016,"23282.6866469504","42.3922388389204","-83.7076169950895","42.391892","-83.707556","1002772.47661769","612936.456902937","PLNLOW","TPL","Great Lakes Region","Region_05","Non-Federal","INLAND","Great Lakes Region","NOT_MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MI","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","High","High","Moderate","Low","Low","Moderate","Moderate","Low","Low","Poor",NA,"Y","Y","Y"
205181,"NWCA16-3771","NWC_NY-10043",2016,"241798.992068867","44.334768563242","-75.8287838571087","44.33535","-75.82883","1592052.44930261","934450.488644354","EHIGH","NAP","Great Lakes Region","Region_02","Non-Federal","INLAND","Great Lakes Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NY","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PSS","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","High","Low","Low","Low","Low","Low","Low","Low","Poor","Y",NA,NA,NA
205183,"NWCA16_MN-1010","NWC_MN-10030",2016,"1668929.18935198","48.6005592576562","-94.6519103771456","48.60056","-94.65191","100495.284606328","1238239.01825021","PLNLOW","UMW","Not Coast","Region_05","Non-Federal","INLAND","Souris-Red-Rainy Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MN","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Poor","Poor","Low","High","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Poor","Y",NA,NA,NA
205184,"NWCA16-1251","NWC_CA-10152",2016,"6993.35369812595","39.2541610706483","-123.756465296801","39.25435","-123.75616","-2339638.66848512","540730.500343056","WMTNS","WMT","Pacific Coast Region","Region_09","Non-Federal","INLAND","California Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CA","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Moderate","Moderate","Low","Low","Low","Moderate","Low","Good",NA,"Y","Y","Y"
205185,"NWCA16-1299","NWC_CA-10200",2016,"6993.35369812595","39.2509996991856","-123.747406072682","39.25122","-123.74786","-2338998.86700152","540168.184808564","WMTNS","WMT","Pacific Coast Region","Region_09","Non-Federal","INLAND","California Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","WMT","NGO","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","CA","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Moderate","Moderate","Low","Low","Low","Moderate","Low","Good",NA,"Y","Y","Y"
205190,"NWCA16-2569","NWC_LA-10164",2016,"33474.4838600196","29.6063342610753","-92.1700220433666","29.60633","-92.17002","370803.266854709","-873604.717441269","PLNLOW","CPL","Gulf Coast Region","Region_06","Non-Federal","TIDAL","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Poor","Fair","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
205192,"NWCA16-3112","NWC_MO-10123",2016,"17047.145726063","39.2232513139549","-90.7376930811078","39.22317","-90.73766","449900.258123701","205605.292350636","PLNLOW","TPL","Not Coast","Region_07","Non-Federal","INLAND","Upper Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MO","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","Moderate","Low","Moderate","Low","Low","Low","Low","Good",NA,"Y","Y","Y"
205193,"NWCA16-3348","NWC_NC-10087",2016,"51609.6890336385","35.0954146805612","-77.0064018791769","35.095877","-77.0056","1705704.07916484","-98286.3928879714","PLNLOW","CPL","South East Coast Region","Region_04","Federal","TIDAL","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","NOAA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NC","ALL-EH","ALL-EH","ATL","TDL","TDL","ATL-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","Moderate","Low","Low","Low","Low","Low","Low","Low","Fair","Y",NA,NA,NA
205194,"NWCA16-3608","NWC_NM-10034",2016,"69763.4191178","32.9849946249847","-107.277477448195","32.98553","-107.27768","-1045070.47535221","-443085.37786606","WMTNS","XER","Not Coast","Region_06","Federal","INLAND","Rio Grande-Texas-Gulf Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","BOR","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NM","W-PRLW","XER-PRLW","ARW","WST","ARW","ARW-W","PSS","PRLW","LACUSTRINE","LACUSTRINE_ALT","HGM_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","High","High","Moderate","High","Moderate","Moderate","Low","Poor",NA,"Y","Y","Y"
205195,"NWCA16-4410","NWC_TN-10007",2016,"139421.139261428","35.8664857987957","-89.6806619393036","35.86648","-89.68069","565142.68453013","-164202.444605329","PLNLOW","CPL","Not Coast","Region_04","Non-Federal","INLAND","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TN","CPL-PRLW","CPL-PRLW","ICP","ICP","ICP","ICP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","CPL-INLAND","CPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","High","Moderate","Low","Low","Low","Moderate","High","Good",NA,"Y","Y","Y"
205271,"NWCA16-3476","NWC_NE-10034",2016,"99814.4359597659","42.1851995499676","-100.183044462249","42.185139","-100.182519","-343100.761626881","532393.005599992","PLNLOW","SPL","Not Coast","Region_07","Non-Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NE","IPL-PRLH","IPL-PRLH","GPL","PLN","PLN","GPL-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Detected","At or Below Benchmark","Poor","Poor","Low","Moderate","High","High","Moderate","Moderate","Low","Moderate","Low","Poor","Y",NA,NA,NA
205272,"NWCA16_MN-1034","NWC_MN-10005",2016,"821030.742521334","47.4422702096922","-92.8392131234414","47.4423","-92.8392","239836.911036805","1113798.84423632","PLNLOW","UMW","Great Lakes Region","Region_05","Non-Federal","INLAND","Great Lakes Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MN","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PSS","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Fair","Good","Low","Low","Moderate","Moderate","Low","Low","Low","Low","Moderate","Good","Y",NA,NA,NA
205330,"NWCA16-2417","NWC_IN-10057",2016,"13145.8433445607","39.2749099111067","-87.5767664373784","39.27491","-87.57677","719055.897879358","230823.103742445","PLNLOW","TPL","Not Coast","Region_05","Non-Federal","INLAND","Ohio-Tennessee Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","IN","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Fair","Poor","Low","Low","High","Low","Low","Low","Low","Low","High","Good","Y",NA,NA,NA
205340,"NWCA16-2571","NWC_LA-10166",2016,"33474.4838600196","30.0544625656935","-89.8233080121285","30.054463","-89.823308","594515.00997551","-812040.288523226","PLNLOW","CPL","Gulf Coast Region","Region_06","Federal","TIDAL","Lower Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","CPL","CPL","FWS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","LA","ALL-EH","ALL-EH","GFC","TDL","TDL","GFC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","CPL-TIDAL","CPL-TIDAL","1","Not Detected","At or Below Benchmark","Poor","Poor","Low","Low","High","Low","Low","Low","Low","Low","High","Fair","Y",NA,NA,NA
205350,"NWCA16-2364","NWC_IL-10121",2016,"17485.6963186766","39.0304418599503","-89.5772355522292","39.0306","-89.57693","550435.387589147","190143.352041667","PLNLOW","TPL","Not Coast","Region_05","Non-Federal","INLAND","Upper Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","IL","IPL-PRLW","IPL-PRLW","TPL","PLN","PLN","TPL-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Detected","At or Below Benchmark","Fair","Poor","Low","Low","Moderate","Low","Low","Moderate","Low","Low","Low","Good","Y",NA,NA,NA
205360,"NWCA16-1773","NWC_FL-10288",2016,"173681.311015052","27.1212085821357","-82.0849670714587","27.12073","-82.08582","1382827.53112481","-1054328.66819736","PLNLOW","CPL","Gulf Coast Region","Region_04","Non-Federal","INLAND","South Atlantic Gulf Region","NOT_MISSISSIPPI_BASIN","NEP","CPL","CPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","FL","CPL-PRLH","CPL-PRLH","ICP","ICP","ICP","ICP-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","CPL-INLAND","CPL-INLAND","1","Detected","At or Below Benchmark","Poor","Fair","Low","Moderate","High","High","Low","Moderate","Moderate","Moderate","Low","Fair","Y",NA,NA,NA
205370,"NWCA16-2797","NWC_MD-10089",2016,"7769.84049343563","39.5218176975368","-76.3723098822033","39.52222","-76.37247","1660152.01236028","398658.97115984","EHIGH","SAP","North East Coast Region","Region_03","Non-Federal","INLAND","Mid Atlantic Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MD","EMU-PRLW","EMU-PRLW","SAP","EMU","EMU","SAP-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","High","Moderate","Moderate","Low","Low","Low","Low","Low","Poor",NA,"Y","Y","Y"
205380,"NWCA16-3717","NWC_NV-10064",2016,"49863.9046744473","40.8939314771984","-114.071207494416","40.89393","-114.07121","-1501106.71525317","523481.694335585","WMTNS","XER","Not Coast","Region_09","Federal","INLAND","Great Basin Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","BLM","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NV","W-PRLW","XER-PRLW","ARW","WST","ARW","ARW-W","PSS","PRLW","FLATS","FLATS","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Moderate","Low","Moderate","Moderate","Low","Low","Low","Low","Low","Good",NA,"Y","Y","Y"
205410,"NWCA16_MN-0014","NWC_MN-10053",2016,"90226.5343412152","48.2393540899261","-93.9277424217912","48.239343","-93.927742","155339.45517617","1199452.36577197","PLNLOW","UMW","Not Coast","Region_05","Non-Federal","INLAND","Souris-Red-Rainy Region","NOT_MISSISSIPPI_BASIN","Not_NEP","EMU","EMU","State","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MN","EMU-PRLW","EMU-PRLW","NCE","EMU","EMU","NCE-W","PFO","PRLW","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","EMU-INLAND","EMU-INLAND","1","Not Detected","At or Below Benchmark","Fair","Good","Low","Low","Low","Low","Low","Low","Low","Low","Low","Good","Y",NA,NA,NA
205411,"NWCA16-3275","NWC_MT-10122",2016,"8018.24737200516","45.0613402115163","-113.280236038077","45.06091","-113.28035","-1351980.61050159","969017.365662709","WMTNS","WMT","Not Coast","Region_08","Non-Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","W","WMT","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MT","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PFO","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Fair","Moderate","Moderate","High","High","Low","Moderate","Moderate","Moderate","Low","Poor","Y",NA,NA,NA
205412,"NWCA16-3302","NWC_MT-10149",2016,"34523.5817670354","45.0920593598814","-113.421886395524","45.092059","-113.421886","-1362316.15862174","974401.184955855","WMTNS","WMT","Not Coast","Region_08","Federal","INLAND","Missouri Region","MISSISSIPPI_BASIN","Not_NEP","W","WMT","USFS","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","MT","W-PRLW","WMT-PRLW","WVM","WST","WVM","WVM-W","PSS","PRLW","RIVERINE","RIVERINE","HGM_NOT_ALTERED","W-INLAND","WMT-INLAND","1","Not Detected","At or Below Benchmark","Good","Good","Low","Moderate","High","High","Moderate","High","Moderate","Moderate","Low","Fair","Y",NA,NA,NA
205413,"NWCA16-4090","NWC_OR-10121",2016,"150622.407702228","43.3335949076466","-119.451711178436","43.33336","-119.45052","-1873353.84477696","885499.990140987","WMTNS","XER","Not Coast","Region_10","Federal","INLAND","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","Not_NEP","W","XER","BLM","W","XER","PRLH","ARW","OR","W-PRLH","XER-PRLH","ARW","WST","ARW","ARW-H","PEM","PRLH","LACUSTRINE","LACUSTRINE","HGM_NOT_ALTERED","W-INLAND","XER-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","High","Moderate","Low","High","Low","Moderate","Low","Poor",NA,"Y","Y","Y"
205414,"NWCA16-4457","NWC_TX-10105",2016,"66485.0470721407","34.3680047375257","-101.262065257708","34.368","-101.26207","-479975.917647646","-337381.140981254","PLNLOW","SPL","Not Coast","Region_06","Non-Federal","INLAND","Arkansas-White-Red Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TX","IPL-PRLH","IPL-PRLH","GPL","PLN","PLN","GPL-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Moderate","High","High","Low","High","Moderate","Moderate","Low","Poor",NA,"Y","Y","Y"
205415,"NWCA16-4515","NWC_TX-10163",2016,"36609.6567994167","34.4231765312584","-101.084741828615","34.42318","-101.08474","-463487.274072342","-332101.612730159","PLNLOW","SPL","Not Coast","Region_06","Non-Federal","INLAND","Arkansas-White-Red Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TX","IPL-PRLH","IPL-PRLH","GPL","PLN","PLN","GPL-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Very High","High","High","High","High","Moderate","Low","Low","Poor",NA,"Y","Y","Y"
205416,"NWCA16-4897","NWC_WA-10121",2016,"1153.73582538707","48.3855880701672","-122.482213152013","48.385648","-122.482662","-1955277.71259298","1488073.63650999","WMTNS","WMT","Pacific Coast Region","Region_10","Non-Federal","TIDAL","Pacific Northwest Region","NOT_MISSISSIPPI_BASIN","NEP","W","WMT","Non-Federal","W","WMT","EH","PAC","WA","ALL-EH","ALL-EH","PAC","TDL","TDL","PAC-H","E2EM","EH","TIDAL","TIDAL","HGM_NOT_ALTERED","W-TIDAL","WMT-TIDAL","1","Not Detected","At or Below Benchmark","Good","Good","Low","High","High","Moderate","Moderate","Low","Low","Moderate","Low","Poor","Y",NA,NA,NA
205500,"NWCA16-4453","NWC_TX-10101",2016,"66485.0470721407","34.7032395176773","-102.11464349291","34.70324","-102.11464","-555232.967912685","-295314.968854972","PLNLOW","SPL","Not Coast","Region_06","Non-Federal","INLAND","Arkansas-White-Red Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","TX","IPL-PRLH","IPL-PRLH","GPL","PLN","PLN","GPL-H","PEM","PRLH","DEPRESSION","DEPRESSION","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Low","High","High","Low","High","High","Moderate","Low","Poor",NA,"Y","Y","Y"
205590,"NWCA16-2119","NWC_IA-10013",2016,"67875.1130066562","41.212104971331","-91.1100068676945","41.2119666666667","-91.10995","406638.897183943","426416.989674465","PLNLOW","TPL","Not Coast","Region_07","Non-Federal","INLAND","Upper Mississippi Region","MISSISSIPPI_BASIN","Not_NEP","IPL","IPL","Non-Federal","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","NOT_PNWCA","IA","IPL-PRLH","IPL-PRLH","TPL","PLN","PLN","TPL-H","PEM","PRLH","RIVERINE","RIVERINE","HGM_NOT_ALTERED","IPL-INLAND","IPL-INLAND","1","Not Assessed","Not Assessed","Not Assessed","Not Assessed","Low","Very High","Low","Low","Low","Low","Low","Low","Low","Poor",NA,"Y","Y","Y"
